anomaly_label,anomaly_region_mean,background_region_mean,class,image_path,image_score,map_mean,map_p95,map_top1pct_mean,map_top5pct_mean,pixel_auc_within_image,region_gap,variant
1,0.36506715416908264,0.012378142215311527,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/020.png,0.9813218712806702,0.016475172713398933,0.0524319164454937,0.4424930214881897,0.15323321521282196,0.9949165651887403,0.3526890119537711,cosine
1,0.49476978182792664,0.48005929589271545,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/020.png,0.5063959360122681,0.4802301824092865,0.48829408586025236,0.4961436986923218,0.4906081557273865,0.9946941476585999,0.014710485935211182,cone_contrastive
1,0.8661051988601685,0.012945091351866722,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/021.png,0.9876397252082825,0.015116751194000244,0.03553555626422165,0.5540947318077087,0.1629725694656372,0.9996608457003955,0.8531601075083017,cosine
1,0.5068799257278442,0.4798728823661804,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/021.png,0.5074310302734375,0.47994157671928406,0.4866804346442223,0.4993610382080078,0.4900430738925934,0.9995627405722126,0.02700704336166382,cone_contrastive
1,0.01705511286854744,0.005160263739526272,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/022.png,0.9225014448165894,0.006704371888190508,0.023907858505845057,0.04491991922259331,0.031005846336483955,0.8739916644274583,0.011894849129021168,cosine
1,0.4842092990875244,0.4785652458667755,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/022.png,0.5027160048484802,0.479297935962677,0.4861289218068123,0.4879761338233948,0.48687514662742615,0.86738011856413,0.005644053220748901,cone_contrastive
1,0.20394311845302582,0.01809185929596424,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/023.png,0.9824789762496948,0.023035211488604546,0.08563929572701444,0.2724511921405792,0.1742502748966217,0.993912767546218,0.18585125915706158,cosine
1,0.49303606152534485,0.48117563128471375,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/023.png,0.506707489490509,0.4814911186695099,0.48977079093456266,0.49469661712646484,0.4923211336135864,0.9895152817056896,0.011860430240631104,cone_contrastive
1,0.15591509640216827,0.012981987558305264,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/024.png,0.9843605160713196,0.013667557388544083,0.05278231911361217,0.15976901352405548,0.09294279664754868,0.9958837161977551,0.142933108843863,cosine
1,0.4919006824493408,0.4803343117237091,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/024.png,0.5069395303726196,0.4803897440433502,0.48825682401657106,0.4917275309562683,0.4897158443927765,0.9976257942644623,0.011566370725631714,cone_contrastive
1,0.10952142626047134,0.020292900502681732,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/025.png,0.981042742729187,0.02366751991212368,0.1060580369085073,0.1991422176361084,0.14165186882019043,0.9470568569644963,0.08922852575778961,cosine
1,0.49023836851119995,0.48098260164260864,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/025.png,0.5064659714698792,0.4813326597213745,0.4905941903591156,0.49291837215423584,0.49161437153816223,0.9339325401326114,0.009255766868591309,cone_contrastive
1,0.27319997549057007,0.013715751469135284,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/026.png,0.9775686860084534,0.015839405357837677,0.05545821841806134,0.31665948033332825,0.14713338017463684,0.9953843580973457,0.2594842240214348,cosine
1,0.49412596225738525,0.4800942838191986,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/026.png,0.5058227777481079,0.4802091717720032,0.4882254213094711,0.4945034384727478,0.4907154142856598,0.9975870435191655,0.014031678438186646,cone_contrastive
1,0.31302610039711,0.01944393292069435,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/027.png,0.9824292659759521,0.020252497866749763,0.09267291054129566,0.27552372217178345,0.1645052134990692,0.9914030908899156,0.29358216747641563,cosine
1,0.49356815218925476,0.4803866147994995,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/027.png,0.5065823793411255,0.4804229736328125,0.489300961792469,0.4933665692806244,0.4910034239292145,0.9790205724975077,0.013181537389755249,cone_contrastive
1,0.10675320029258728,0.013914349488914013,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/028.png,0.9819294810295105,0.014600112102925777,0.05798872914165252,0.16491107642650604,0.09521742165088654,0.9692279133902035,0.09283885080367327,cosine
1,0.48951396346092224,0.4802283048629761,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/028.png,0.5064550638198853,0.4802970290184021,0.48849798887968066,0.4911825358867645,0.48961567878723145,0.9612081559576282,0.009285658597946167,cone_contrastive
1,0.12302009761333466,0.012366805225610733,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/029.png,0.9747647643089294,0.019755538552999496,0.10594998002052293,0.22957344353199005,0.16128599643707275,0.9814799666549175,0.11065329238772392,cosine
1,0.4906536340713501,0.4800945520401001,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/defective/029.png,0.5057230591773987,0.4807996153831482,0.4904756873846054,0.49374496936798096,0.4921419322490692,0.9751914415229088,0.01055908203125,cone_contrastive
0,nan,0.012184444814920425,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/000.png,0.9036180377006531,0.012184444814920425,0.04791255276650178,0.2929922640323639,0.1346343606710434,nan,nan,cosine
0,nan,0.47950372099876404,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/000.png,0.5020634531974792,0.47950372099876404,0.48607721626758577,0.4912075400352478,0.48811638355255127,nan,nan,cone_contrastive
0,nan,0.011366435326635838,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/001.png,0.9379658102989197,0.011366435326635838,0.0492084290832281,0.2190302014350891,0.11156237870454788,nan,nan,cosine
0,nan,0.47940191626548767,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/001.png,0.5031517148017883,0.47940191626548767,0.48645284622907636,0.4908451437950134,0.4882631301879883,nan,nan,cone_contrastive
0,nan,0.009083027951419353,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/002.png,0.8781378865242004,0.009083027951419353,0.03596720695495605,0.18641123175621033,0.09031488746404648,nan,nan,cosine
0,nan,0.47914984822273254,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/002.png,0.501399040222168,0.47914984822273254,0.4854964271187782,0.4899890124797821,0.48734450340270996,nan,nan,cone_contrastive
0,nan,0.011732176877558231,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/003.png,0.9570397138595581,0.011732176877558231,0.04840576034039254,0.22811178863048553,0.11199717968702316,nan,nan,cosine
0,nan,0.47961390018463135,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/003.png,0.5041895508766174,0.47961390018463135,0.4870004266500473,0.4914422333240509,0.4889117181301117,nan,nan,cone_contrastive
0,nan,0.005784268490970135,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/004.png,0.953819751739502,0.005784268490970135,0.017469116300344464,0.0674121230840683,0.030388351529836655,nan,nan,cosine
0,nan,0.4791838824748993,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/004.png,0.5039884448051453,0.4791838824748993,0.48505452275276184,0.48753610253334045,0.4859226942062378,nan,nan,cone_contrastive
0,nan,0.006378207355737686,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/005.png,0.9600891470909119,0.006378207355737686,0.017798576783388847,0.06866806745529175,0.031041977927088737,nan,nan,cosine
0,nan,0.4795452654361725,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/005.png,0.504306972026825,0.4795452654361725,0.4851576894521713,0.4875328242778778,0.4859490990638733,nan,nan,cone_contrastive
0,nan,0.009814347140491009,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/006.png,0.9785125255584717,0.009814347140491009,0.02893295371904966,0.1469290405511856,0.06420488655567169,nan,nan,cosine
0,nan,0.47998225688934326,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/006.png,0.5060737133026123,0.47998225688934326,0.486282454431057,0.4900442063808441,0.48757538199424744,nan,nan,cone_contrastive
0,nan,0.010043327696621418,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/007.png,0.977270781993866,0.010043327696621418,0.030469355639070207,0.2081456184387207,0.08245867490768433,nan,nan,cosine
0,nan,0.4796881377696991,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/007.png,0.5058237910270691,0.4796881377696991,0.48648731559515,0.49133679270744324,0.4881986975669861,nan,nan,cone_contrastive
0,nan,0.009106220677495003,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/008.png,0.9614853858947754,0.009106220677495003,0.03563748169690369,0.10456491261720657,0.061916980892419815,nan,nan,cosine
0,nan,0.4795978367328644,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/008.png,0.5045573115348816,0.4795978367328644,0.4863979980349541,0.48951178789138794,0.48771530389785767,nan,nan,cone_contrastive
0,nan,0.009031778201460838,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/009.png,0.9619863033294678,0.009031778201460838,0.035152833722531786,0.12536197900772095,0.06760033220052719,nan,nan,cosine
0,nan,0.47936296463012695,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/009.png,0.5045868754386902,0.47936296463012695,0.4864592418074608,0.48968613147735596,0.487805038690567,nan,nan,cone_contrastive
0,nan,0.010949458926916122,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/010.png,0.9723811745643616,0.010949458926916122,0.043363656476140024,0.11478064954280853,0.06888893991708755,nan,nan,cosine
0,nan,0.47996020317077637,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/010.png,0.5054820775985718,0.47996020317077637,0.4873091444373131,0.48981016874313354,0.4883739948272705,nan,nan,cone_contrastive
0,nan,0.007683804724365473,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/011.png,0.9583009481430054,0.007683804724365473,0.02669514026492834,0.06486285477876663,0.03790571168065071,nan,nan,cosine
0,nan,0.479727566242218,toothbrush,/Users/bytedance/Downloads/mvtec_anomaly_detection/toothbrush/test/good/011.png,0.5042184591293335,0.479727566242218,0.48635655641555786,0.48825380206108093,0.48711666464805603,nan,nan,cone_contrastive
